PROD_ID,PROD_NAME
F6BedoYgbAQHqwKX9F0zDQ,'Phoenix Convention Center'
Vvh2Hd4SsZjEEfKLNKAEWw,'Subway'
sInUSy63Oh455uWs9p9OqQ,'Central Cafe'
x8WoC_7WHzXNmt6J13Nbvw,'Jordan's Mexican Food'
nvrdAXTmWV_wsyQguO3acw,'Training To You Inc'
QC3osgPdEl_TEZA2CtNeQw,'Digestive Health Center of Arizona'
wki-Qlp3OWgH0XtZ-Jz_WQ,'Duck & Decanter'
OoHWabV-ym7_HWlHeXTsVA,'Best of Philly'
HFT3DqcWXrWaxbLFgI1jjg,'Fastsigns'
JIV4LF8KE8pAUnU28QAhIw,'Arizona Center'
NdHDqKjNyeocNRShjUPyZQ,'Cali Nails 4'
oSKT5oZX1NWYaHwOWL5lag,'Ichi Ban Japanese Restaurant & Sushi'
QAe9UHKsxPdXQovBpaznMQ,'Schlotzskys Deli'
q1nDSpmV-FdTBNj6UuZvTg,'Honey Bear's BBQ'
muCl5p-9ut1sY0aKeUeRhw,'Cheuvront'
oCA2OZcd_Jo_ggVmUx3WVw,'Alice Cooper'stown'
eK6KGMKqU_4nB9RdayZD7Q,'Tee Pee Tap Room'
6apEKjkj5j1W1sS1dSwWyA,'Bentley Projects'
uFJwKlHL6HyHSJmORO8-5w,'US Airways Center'
jYsa5qLFZxhVtwDHZMW-SA,'Holiday Inn Express'
jn3OgTqiQIFymRA9U0PTfQ,'Arizona Baseball Club Restaurant'
1-1VcGTL3GyCqUpXZLFTZA,'Friday's Front Row Sports Grill'
YRJKTPc7Tkz1cbjGHmOHuw,'Modified Arts'
dNEAXZDrZ3TtK4d7Pl2Ydg,'Phoenix Symphony'
uaAMGh8gMoJD4nLFzNsM-A,'A Touch of Yogurt'
JR95uaM82xBUIZ-kQ785iA,'Bar Bianco'
odhXwWaYZvD_icIN6f_DbA,'Athenian Express'
MwmXm48K2g2oTRe7XmssFw,'Arizona Science Center'
KXt0Iky3ybeLsbY9KC6GSA,'Arizona Heart Institute'
avPNEqlXgyBvTXjb-ujQFA,'Pizza Hut'
ldIxXmxD3Cku0vODGYb9dQ,'Subway'
tGy3GH47a4UdkJ0KsUPzYA,'Big Brothers Big Sisters of Central Arizona'
CAD0tKIttOTTgT7TMJa-lQ,'Banner Good Samaritan Medical Center'
GiElN3AF8N4ZpfH6PNRjdg,'Photomart'
hWhVP-28LYP3llaMlAJ_JA,'Rosita's Place'
c6sTwXAwIAgf2YQtA4ZWHg,'Cash Inn Country'
ps4-uXHymYSa6tjxLVZ-wg,'Ultra Collision'
ixTr1qXUFGTzyaZUuCDDvg,'Whataburger'
gZJmtLYGNLoAFU82XjJ75g,'El Y Ella'
ZoQAOnEFnyHjSpomtfqesA,'That's A Wrap'
BSGcS1EWEkGP2LS1nOZGPA,'Super 8 Phoenix Downtown'
2ACllAGN__ceWI3VS6vDSQ,'Fresh Start Women's Resource Center'
35fKolVRrf2ulODyHw04cQ,'Alpha Book Center'
zbfpbo1Soi41YUI9TxdwxA,'The Wheel Shop'
apCfJVnRyaw6oVUBKujpUQ,'La Tolteca Mexican Foods'
ykfTh6HI219NoMsWBxulxw,'Gourmet House of Hong Kong'
McdTNj-TUMOlfkHwQWs4rg,'Tacos Mexico'
ypj60fU8wsiOkMjxayBgGg,'Dulceria Pico Rico'
BXKhaF0EeDnycbqgKzDuJQ,'Arizona Pediatric Cardiology Consultants'
JTiqc8D0MJpYbnObHuNA9w,'Center For Spinal Disorders'
F3L3UuWJUez6ybJr4y5Agw,'Alwun House'
fAJvlRFhdYJlMyG-CA4ErQ,'Sunshine Market'
I117Heo3s28G07z-NGZXbg,'Sojourner Center'
tb24fvNJfHhyKEXkKn12Xw,'Welcome Diner'
0VpsHbGLHDVKIKAi0ZliyQ,'Karamba Nightclub'
q9B1h5eGBvHjQLF10puUkQ,'Bandaids Show Lounge'
k7xAg1QhK_8wze3BYWglRQ,'Austin Linda MD'
aOtx6bMU5M-Q_cNxhB0wYw,'Southwest Women's Care'
VXIkI9_EbDbYHeO9IzKjJg,'Phoenix Ranch Market III'
M-4pyUDq6jWwDvvoQTIS-A,'TASC, Inc'
OceUtK4lKAziifRdkRh4Dg,'Bavarian Motors Ltd'
5CfsPNHmj7J8l1qXk-USsw,'Metro Appliance Service Company'
Dj3i6a_vboALYTRKTmBABQ,'Ryan's Pet Supplies'
VKxn7zmp8nOYT-ZHFZTjgA,'Mariscos Ensenada'
Xobu8FzHN0KUm5Lw3swypA,'Rainbow Donut'
xWcTt1L4vQC_QkPfPBVlCw,'Red Modern Furniture'
ALp3FDuMkMxiBfF4mKewUw,'Techniprint Company'
K4yExVqUtW2sRE4grXU8Zw,'Phoenix Perinatal Associates'
rbiRLiFTG098z9JaK3Nshw,'Guanaquito Restaurant'
cgNIBHS2mLdbTRiodAT6EQ,'Tacos De Juarez'
SZvYxcvYYVRue9MXcEDjsA,'Coco's Family Restaurant'
YCqnzEOEwo2_mlDOy7Sahw,'Walgreens'
5-X03Zc0nN7U5eoe8uFUdw,'Coronado Cafe'
uvQoMkdnjs5roWgFa2QISQ,'Botas El Jibaro'
0De3TQ_uSOXwgduKL0va3w,'Sonic Drive-In'
R6aazv8FB-6BeanY3ag8kw,'MacAlpine's Soda Fountain'
JwjDSrMrKmHUXYqoIvTgUA,'Royale Lounge'
Xo9Im4LmIhQrzJcO4R3ZbA,'Rito's Market & Mexican Take Out'
_WyjHcQB24zyMXrZ7fjEXA,'Food City'
F0GTuvM68Qcyx_o-xXAu6g,'Cigna Healthcare of Arizona'
9pYBiLe3k5Gi-AJqRklXcQ,'Realeza Michoacana'
8w90E7e-E1lcRMLxbeyrQw,'Sierra Hardwood Floors'
3Cb6vwHIW8-77TZz0DRpug,'U-Haul Moving & Storage at 24th & McDowell'
YECRdaM6wN6eaGOYi5g8uA,'Stanley's Homemade Polish Sausage'
lZFUmxcvjD8LdzyTYXBd_A,'Pediatric Urology and Associates'
Lt-dQ0kUWFm0nDgLwdEo_g,'Springhill Suites by Marriott'
NYBx4sdSVrN-I5Q8RfLMPg,'San Carlos Bay Seafood Restaurant'
Cp6JGY5YIRncTV_My9nf9g,'Mariscos Playa Hermosa'
04HakCR6gEeRYNAoKxkppQ,'Hacienda Restaurant'
qMkIbQFrROSnPaQ7at85-w,'Desert Botanical Garden'
0PO74pfETLFUs0AcdvdCdQ,'Lonnie's Inc'
djuIzefYQOCcjLJSF6ow3A,'Blue Collar Clothing'
R10n8BjvPvQtgJh4DcZUIg,'Jugheads'
qIhBNeE64skjowRs6TTwJA,'DoubleTree Suites by Hilton - Phoenix'
ozWBsvbeM2LSPsRDsYKr1Q,'99 Ranch Market'
q2SZa5g85758iW1L9sSL1g,'Eliana's Restaurant'
a-XWQ4HyxJEctlowO8rXwQ,'Arizona Orthopaedic Associates'
9a-MZdxZ28o4j1pXI22btw,'Pep Boys'
po5FyERB4lUZNnBIwnhFlg,'Sonic Drive-In'
4YY3AwkTbKQ2tJLzpYFD7w,'ABC15, KNXV-TV Phoenix'
I2IofjP2sHZUkv7pcoc33A,'Burger King'
T9p5rNXbxOYYIbdUOznXyQ,'Arcadia Cove Apartments'
LtJszEtHhXMZR0y6lbdswA,'Embassy Suites Hotel'
_RBUU1y4yJrK0SPAd8z0-w,'Indian Delhi Palace'
4_W9x0O-lFBg8yZF4DjUvQ,'Days Inn Airport - Phoenix'
WyJuGTwFwoN0k8iX8FsqYw,'Jack-In-the Box Drive Thru'
vyNaPRtVl-2PUT1cztqFbA,'McFarland's Carpet Service'
rRSrENv9j_rLnehMlQEukQ,'Saguaro Branch Library'
YhFwM5Y69ZdaMQbH4TulWg,'Legacy Air'
CfzoA3TQ8YQcFTOncJFbQQ,'Hampton Inn Airport N'
W41CEzdKJe8wdDB-Rd6KJQ,'Breakroom Bar & Grill'
PEHJjxdw11TGFma9Zhz3ng,'Red Devil'
PsO7ilfx0aA9SgcAqA4New,'Riverwalk Apartments'
BcBxTyj09Wu-w0KA1QvKTA,'Celebrity Theatre'
7_pBQ2IJKxAumHl8hMAPXA,'Maricopa Medical Center'
zU8IfotOLryhaz5okWx6cA,'Pete's Fish & Chips'
4anyLAWqWVZh5BFpol9czQ,'Sun Cellular'
h2ewvzx8enIwYhNbtIpcZw,'Gateway Cafe'
bVRoCoXu2jIyqbZRT_isWw,'Courtney Village Apartments'
T57Zj0fBcJ10tEDqhrFSpw,'Motel 6'
MfysRyJZDI6Q7fHy52g5pg,'Faith Christian Center'
xfk9eY8gmwn8qsbyd-W6lQ,'Honey Bear's BBQ'
JuQncODLNOhfSaa-5okpQQ,'Jack's Automotive'
1Ap6ZNCvyLLKHP0wvCk9yA,'Phoenix Zoo'
tbV2PnTuo7xo1O0RVFzhdg,'Palazzo Townhomes'
_yGo2ubkwQPXcKrdcURSNw,'Phoenix Airport Marriott'
LO3uvzhh3fUtEQD3AJUxWw,'Residence Inn Phoenix Airport'
_gXpjRIjb5fv5f5IVGXvsw,'Del Taco'
JWvdQoRe00tbdNwfZYeK6g,'Wanderin'
NUR1pLEwUETAvcW_1rfGFw,'Terry's Tire and Auto Service'
ZPDeQUjsLw9ycAbWFWxedw,'Papago Crossings'
11TvD4sCfA8GEqLDANpbSQ,'Los Jarritos Restaurant'
Fq_ihbYzLNXCRJwN6FUJNg,'Cork & Bottle'
zpKmFI47BWUT-dUlTDSVug,'Food City'
fKwCjTBOmwcbl4XtYRZToQ,'Hall of Flame Fire Museum'
MfqEPdcw0UYVdDoV3p77tQ,'Red Mountain Villas'
pvg5xoIdgXUTspWs8GoCOQ,'Umom New Day Center'
osI3BT6AagWA-ravXrmK3w,'Dean's Auto Repair'
ZAgPh4v-oOb1g6cdlkKI0g,'Phoenix House Of Pizza And Subs'
LrPG6AgIomIrSNTcwJU5Hw,'World Class Car Wash'
pOgvHSiPd4hRlCkekZsBZA,'So-Cal Speed Shop'
Y1HeP1ed5NPh7U5hhI7X0g,'Papago Golf Course'
PsuvqWNmLBU8ABkch2d9vA,'COFCO Chinese Culture Center'
qqUTtdhvmXQ78AvKEEV6aw,'Mexican Arts-Imports'
2unQHR9uaRxk3dsW6f3MGA,'Lao Ching Hing'
6gVX9y8rhF5WosQDb6yQXw,'Baja Red's Cantina'
0NoPKPBULjhsaz62VaUcgw,'Gateway Surgery Center'
C65dADtWHaAU_nJV2dcwbQ,'Maricopa Integrated Health System'
LDtE3rhFnl4ud1ogxS6rGA,'Walgreens'
f1H9fcDsYl_U-nI8E4y5CA,'Enterprise Rent-A-Car'
0Xnduj9w6aYHOtN_RlHUng,'M B Motors'
s87D-mtAuJ8BluKgYYsXGw,'El Nopalito'
CAoD9niyUV_NZ0iNpNoi6w,'Arizona Federal Credit Union'
yQONzVpX-DEpGSuKMIov6A,'Szechwan Palace'
GF95bWp-19I5YbNtr9VluQ,'Rodeway Inn Airport'
9tefv6uPxoHhp_OlQQJVXA,'Canton Wong'
XLqnjlLYt0_q_NG7l_BpMA,'Costco'
uuv2IsWkbW7zdyYfWbU_Mw,'Phoenix East Clinic'
K2-yYATtXXb0V21zHbaHGw,'Arcadia Montessori'
IgaruuknYwCr9afeDYQ_yw,'Dirty Drummer'
Um5VnQXli9IwplV2rmgggg,'Souper Salad'
_8Y-XNHmQ76xmxUQIrn0sA,'Blimpie America's Sub Shop'
RgCJjVtcjFrfT5o2lHw1pg,'Arcadia News'
rAb_wfdKKPPbcIysjYcW4A,'Pozoleria Guerrero'
hzUOqxpcnYYBgLlrgvjQYQ,'Applebee's'
5UBAWhxukaPrc_0DalT-3w,'Taco Bell'
jzPMl-NoB5F2fwoHX3hN8A,'Macayo's Mexican Kitchen'
xiwuhksUyPmLwiZY1Dyqvw,'Cowtown Skateboards'
72INqF4dYTHdCoUoePIuSw,'Cactus Flower Florists'
2WvCdAlP4Ck1wAb3LpNRwQ,'Landmark'
urBWfXQjyyWIO5B7FvnOpg,'Hilton Suites-Phoenix Plaza'
Mbh2RH0MGCmDpp9ulvdxaw,'Joseph H Davis, DDS'
I4L_MJOZsnux3xCU2bLP8Q,'Cranberry Hills Eatery & Catering'
Mng1FUcW-xRSdsDkowQm2Q,'AJ's Purveyor of Fine Foods'
JN2qXIuDXnV2d8WnSqd28A,'Streets of New York'
LCnxDGs7sx3IhxcW2wisZw,'Music Brokers'
g6ygZTK9TTI3CsSTKUkPlw,'SuperPawn'
KIbFaBrZDX7rrYJInkv5Kg,'Del Taco'
-AAig9FG0s8gYE4f8GfowQ,'Pane Bianco'
SfrBXbRdNB_gqPkIgJyKCg,'Bitter Creek Cafe'
7Jmri1RCl9Ksmpi5EoIOZQ,'Duck & Decanter'
kpF2VBmL056vW2p5LuXkzA,'Les Gourmettes Cooking School'
3xEB9FyFXolq1b_Qn_BFtg,'George & Dragon Restaurant'
LQQqKGkTnzFPqpCmeNJS7Q,'FedEx Office Print & Ship Center'
VAHiEHdVPlG2DVG3YO6C7A,'Salon Estique'
vQxxDYo-riHU5j9jHhi_tw,'Don's Cigars'
XNUP4pbOL8oj34wWDPVu5A,'Bank of America'
5EyT-ZbhJR6LwtVaPyE3bg,'Bikram's Yoga College of India Central Phoenix'
1U__JyhW9eiZ2z4djki1WA,'The UPS Store'
42Ai9wcFPE2HZ_aADGXI9Q,'Slippery Pig Bicycles'
Hj4MJTYn7vUdXdkiI6JK4w,'Creative Car Stereo & Accesorries'
SkNUbFJiJtbZjY-S_S0u7g,'The Good Egg - Uptown'
HX5e74VqnHb7_5-QI2kkqA,'Simon & Sons Auto Repair'
HfWkdqxegjiGEXzI8j7Wwg,'Walgreens'
TPyGIwybbUsOvwERNzNYnw,'Brophy College Preparatory'
_1McGyjz_5SWHboKGSE5lg,'Aaron Brothers'
VZYMInkjRJVHwXVFqeoMWg,'Jack-In-the-Box'
1iP6SyuWpm_4E6Mx6zOS9A,'Ide Mania'
2BcNZqbEY9x3F2hcs5GUhg,'John M Bracken, DDS'
lquFtAcCRSpNYAN1qlxWhA,'Vitality Health & Fitness'
eovEq5kDSdf0WF_P_bD2Uw,'Central Phoenix Women's Health Care Ltd MD'
g4Eit1EeeEGhTVik6AWYsA,'Wendy's'
-TIyxSc-lLmJzunje6MD9Q,'Phoenix VA Health Care System'
cIwMq5KNq0ASQzoTP1dE9Q,'Boston Market'
OkXpdUozVS3vjSRtCoSIvw,'Fusilli's'
mHbC12IspsgkbhIoX1iD7w,'See's Candy Shops'
ezM-93i6eNb4LnYp3J101Q,'See's Candies'
P4e1yH_XjwMtlD7jtyTGVQ,'AutoZone'
u8pEX4RqsRf93F7X90Pz3w,'Stuff Antiques'
cjUmPLRT43wN9Z87A9BOpg,'Applebee's'
POBB4VfC5yRIfK7Ou0UnAg,'Castle Megastore'
UWrB5H3G-hhiHMy3iKV2ew,'Cheese 'n Stuff'
-3WVw1TNQbPBzaKCaQQ1AQ,'China Chili'
imSAkSzL5X1rUc3Z1ZMYeA,'Community Florist'
a5N-FJqNPOmhoTV5JkQrww,'Jamba Juice'
4Z4_92Lr5E58c9-3L3idhw,'Ziggie's Music'
pKp50rYh0iWZYKiWmWmLow,'Travel Thru Time'
4yrf5wPxntzJt5Iz-96OEA,'Movies On Central Inc'
DeuczlKSckFFFV2IVR8EVQ,'Phoenix Institute of Herbal Medicine & Acupuncture'
lfysf-HycrQ7Z02HuPqgKg,'Tracks In Wax'
VC0VbRhQqvXpolK3pFuZPw,'HB Hanratty's'
qurW9PjV90saHESwsGAwdQ,'Lovato's Hair Styling Salon'
wTiQXYB9fE9rcSZDsZgbtQ,'Sweet Tomatoes'
YuUSUcgF5sxKuqzFHCwb8w,'KTAR Newstalk 92.3 FM'
sS0CSU89WwFtOiARbckgbQ,'Central Music'
L19_1cG2ALVjdBQ456h26A,'Yoshi's Restaurant'
AVlnz8OVKacySY9hWNWFUw,'Central Barber Shop'
zZmhEpiVpRfFQid87-pcOQ,'Dairy Queen'
y9cQ0DBC0qFNgkpTXHzokA,'All About Books & Comics'
N-JfaAr4hRdjE5vV0i1dxw,'Weldon Dental Care'
c3BCBElZ1C1gIJFQg6Hu1w,'McDonald Floral & Gifts'
PQ-h1-ahAwkICsz5-Zl5Qg,'Cigar Warehouse'
XfQelffgasSjLr8DeyGqHw,'Xavier College Preparatory'
WPSM_oTPceoSnwqQWfAsdg,'Qdoba Mexican Grill'
5W0WLaM5gue42MQPpcB0lw,'Katz Delicatessen & Sandwich Shop'
MUT6gWy0NtuV2IioiYUWFg,'Democratic Party of Arizona'
nV_7lAYFVISEs-Te4e39gA,'Hinkley's Lighting'
jUQpIF_bhhF_XQqScrt5yg,'East Maryland Animal Hospital'
h3RVuZm8c4OsyKUlOKC-Rg,'Society Cleaners'
3UMcsN9IjoeV8JZvC4apag,'SunUp Brewing Co'
WVwnnx8Cut5Wih2KYtXKcQ,'St Francis Xavier Catholic Church'
Gqq6AF9MIbhh5wwGofeiJQ,'Unique On Central'
KQzpjBmnAMXPqipeWTKG0w,'Hilton Garden Inn-Phoenix Midtown'
yaTx8l9SrM0qR3Zcdnw5rw,'Le Peep Restaurant On Central'
1_ksgP_VSwFx0yBUAV3T4A,'Phoenix Skin Dermatology'
INAZN7Ymyzmm7PTpB7kHeA,'Chevron Food Mart'
dSQh1Hx2BiSrYog4ad740A,'Starbucks Coffee'
A0EZxGt3hm4mo2bTjCzJ7g,'North Phoenix Baptist Church'
leFRt1SBYL4ZHalLLTlbsQ,'Empirian At Steele Park'
kUGgkYxXxHDhD6mtpQdUNQ,'Domino's Pizza'
5y6NVPJIug3LYmKp_at_yg,'M Catering by Michael's'
f9WABGuw1OBfO_lw5HFiJw,'Elle Nails'
hKB8OTUVIYLlDVWqFg8lnw,'Cruisin' 7th'
TBdnhn__fziQ5MJrHIhZbA,'Econolight'
wnOQw4nazfglLxwLogTlng,'Hi-Liter Gentleman's Club'
zXEmrT88jJpOVF-YgkZbfQ,'Chute Inc'
1OPwAPOYKkeG3eyZbt1W3Q,'Samuel Kelsall IV Law Offices'
stVENgLTS3MiMhyeJ7XQZg,'Write Ons Etc'
DeAnVirgOxQnI36V1W158A,'Juan's Authentic Mexican Food'
ML1RJdeZ7bbfMrHvJ7m99A,'Oregano's Pizza Bistro'
H7oxbxOf8Et5n6OD9uKgdA,'Fashion Cleaners'
nrb_PRgJB-ZOVLD07fikJQ,'Jack in the Box'
-PisznY2s13FyX3tASY4aA,'Ace Hardware'
3KwmkeqyC-STUvTcPOxsCw,'Friendship Community Mental Health Center'
fDe06NpF0Qc1U3jPox_iqg,'Ultimate Gymnastics'
-S7aL8dVIiXjCdbTZVn8uA,'Manhattan Pizzeria and Subshop'
FltN1Hnw4n7BORXJH1kaeg,'Mediterranean House'
AkOruz5CrCxUmXe1p_WoRg,'Cherryblossom Noodle Cafe'
uHJECmDtucLM7Hvvxkn9KA,'Hanger Prosthetics & Orthotics'
VilxIfmahfOhMcIaGK8Www,'Foto Forum Camera & Video'
kwmbV7MLjNVnwjVGSzCndQ,'Phoenix Country Club'
kIvIqHvvFOc6aCutFYIvNg,'Taco Bell'
yncbXP4MVT8Uxo5TUrFnAw,'The Stockroom'
6jsv1cp0Gd26X0BiE2tmTw,'Just Brakes'
gdcjyLwYH0bZslQsq5AQOw,'Party People'
nreEQ3b-cSZgT0S5oxj7yw,'Keith Scott W & Associates'
E3sONi8kCTBL96OjzpgBsA,'Coulter Cadillac Buick GMC'
1dAObAOdX-yRrvx2MxabjA,'Andy's Collision Center'
3CSaqRNvYg7ZdN2zwxwzVw,'Christos Ristorante'
bNoNEiN9FROI-f9KQr25Lw,'Camelback Toyota Collision Center'
y21DFcyNI6RjHIqhnI1p3w,'Lebowitz Dental Associates'
0PRRN8ncFFIY4nPIbmbqbQ,'Impact Printing Services'
pRmHreZcF7YmNEEPukfcFg,'Vignettes'
vaqmESluryt5i4Wbkb6KRA,'Karsh's Bakery'
_GS1R0LTwr6h8rMWY_8U9Q,'Pomeroy's'
QiI73966zZ0H6-ojFdbcOw,'Midas Auto Service'
BDpPD2zrYX-1k-LQiz7f5g,'Palm Shadows'
oZ5ajWJBFG2HkfYoT3brvg,'Arizona Lawn King'
mE52ELf36a9fa5PdXLu9Ow,'Tony's Cleaners & Tailors'
NjwxCfOTleHsYgcHtEsAPQ,'Camelback Garage'
FW2Z4ll4zSOEDAJX9-wBZA,'Great Dane's Restaurant'
XRBTHOXaJK_AJ2wy5mX_1A,'Schreiner's Fine Sausage'
JZJqJadk9pSoCGT7VTwBvg,'Rhythm Room'
nq31doWpCrr1UwquTXNdmw,'Jiffy Lube'
byNyDMlRwpWD1GAil5QXjA,'Desert Song Healing Arts Center'
gztTQsgq6FJwIoV4P4RNIw,'Central Phoenix Eye Care'
HgoYXFi_R2LbzYUDsa79Sw,'Samurai Comics'
lF1xl8uiYRSLCibhb31sew,'Plazma'
j1k5n2rKVfb08oEPvrbHkg,'Walgreens'
jcWWytqmzMK7gu5zOmxkYg,'Baby Bloomers'
EhjTY_BkSviBNF5Rb1I0fA,'Arizona Opera'
n4N4NyNS78JUvamWttTxJw,'Tucker Tire & Auto'
Tmo10lS3bAMKJDHEVBdRqw,'Coventry Motors'
XcwbN5fDlyl8qCttcdDGKA,'Rolberto's'
mp-1s0YQnYg-jfQ_W0UMiQ,'Veez Backstreet Hair'
HrD4U4wvzkmpHranLW7W6g,'Jack-In-the-Box'
ShlpOxmjFOeiuSdUMVQr3A,'Baskin-Robbins'
VlG9qxAc4d0em2djaU__xw,'Jordan's Mexican Food'
WH0Q0CmYW00vnJpG37O_cw,'Precision Imports'
7P3ECWrdSepztN5A3boTmg,'Volvo Am I'
8mNg1i5vb3FL_Ud5-SflCA,'Fountains In the Green'
tQS6TT2B__SzsWxPZ-RrNw,'Family Arts Needlework Shop'
naUFPFYH2CqHtTrV3IAJrQ,'Crown China Super Buffet'
FFrSjtPRysuonUDfxn6DEg,'American Equipment Rentals & Sales'
5jqqVt-A8bwwJDj7Ii7tvw,'Mad Hatter Mufflers & Brakes'
XstmBqw2N9FahxXzlout4Q,'Raw Salon'
-zHQip1ka7ak6yjWYOOqwg,'Heldt Lumber Company'
W8WyVVxinyRjzP8gJa7ILg,'Tokyo Express'
4OY51VjcxPKO6WGzRfVdVw,'Inman & Sons Auto & Truck Center'
PxeX1M8WtyPxX1MuuGIh-g,'Scott's Generations Restaurant & Delicatessen'
okrarTDfBtgrk2GOXvCGGg,'Maryland Deli & Liquor Llc'
eT-7JjVWhRnkeY2UwXwUMw,'Friends'
auorqdHiATGZHVd-sd79ZQ,'Pizza Heaven Bistro'
lLI8ObL8aCVbkrrtAW0EHw,'Apollo's Lounge'
MEraJIKYztC7IOzYwMe86g,'Raimondo's'
K_l1UzNFe3DEo2D1XokkXw,'Garden of England Flowers'
Guw0j717cVbVLYfn3sK1RQ,'O'Reilly Auto Parts'
3ZVG1MSRuvheqZ4gOioQVw,'Rack Shack BBQ'
jYyfLGMURG2pQ6k80R4eZA,'Sun Cyclery Schwinn'
nbO0X6SNrZWOoDQS3WQCPw,'Sas Fabrics'
c_azia4dh9JsKjPo28Ecfw,'Extra Space Storage'
FKHv7FkblONv9qqBndJUrg,'Denny's'
7srDFwPPnzBaQoPW55Dc8Q,'Roscoes On Seventh'
od49_DFUJY9louGx80My-A,'Pancho's Mexican Buffet'
Ql2cV2A9alEOlFySzEGNVw,'Segal's One Stop Kosher Foods'
_4VapLIt_vHJ0iL_qnMzeQ,'Northlight Counseling Associates'
gDFNqSgiwrqCjXlsaNdfKQ,'North Mountain Dentistry'
2nxQ9enKGYktl0AHZtQgog,'Desert Schools Federal Credit Union'
JmEp4DxBEIrFD-rgbL8bvQ,'Buffalo Exchange'
t30Ua_mSiClnpBqud84ygw,'Imperial Garden Chinese Buffett'
IZvR2t778V-3PqopbsZdeg,'SCP Chiropractic'
oUrlWqz2tkyNRcggKZWfAw,'Phoenix Flower Shops'
DTlibocefGD8VkBZxByXkw,'Speedy Glass'
lHKS896yFkmAuWyFnbNP3A,'King Solomon's Pizza'
rrPRCU1m22v02k60YvJNrg,'Domino's Pizza'
GJIl37k1Kitq5r43eUZ1Kw,'Oreck Authorized Sales & Service'
LzpR_jE6VIutJ08s2cdRrw,'Coup Des Tartes'
Eu4QU3A1QTIBk_Zggnpq4w,'Floral Designs by Jeremiah'
L2PpaD1BEW_zKCt5GRLvPg,'Hot Yoga Workout & Pilates Studio'
0K35eGvzVRZEirNo5v_WfA,'Ajo Al's Mexican Cafe'
m6vwfpZSuAdsArtbVZ4-NQ,'The Toy Box Fine Motor Cars'
8Sg9zTcQhFWC2MW3jUQhwA,'Scott's Custom Flooring'
BT2Vls7h6sWrCKa5gGXbKg,'Long Wong's Restaurant'
UlShIstbG4Yfh0MpTAEciA,'Subway'
RqZctFR39-ZFkBEFTA1GyQ,'Optical Expressions'
IIM0aFvL_ogc7iD36Dfzpg,'Smart & Final'
8v4rTkacL2X8y5xBQVnqow,'Photography by Leanna'
t54zAs7IftAVb9SKcCRotw,'Bacchanal Ristorante'
XAaXT0e70-USVYVKcnljsg,'ABC Baking Cake Decorating Supplies'
y-Fx-K8tYKMdVW32bojcZQ,'Biltmore Club'
As7RemQnYJskIBPWUh3MIg,'Ain't Nobody's Bizness'
reU2VaO-QvNAyCZEyxHMBw,'Great Clips For Hair'
hlwaq_gf5Ep7p3-MTnkbpQ,'Pier 1 Imports'
yHl__iVW3TY2b-2U6ty4Bw,'Peak Investments Properties'
-Fv9yPpyBd2Ophih6b2mTw,'Celebrity Tanning'
pbnkhsw2kw60Qk9_Ms5WUA,'Staples Copy & Print Centers'
HNusESyB6lEgrf5IUwUr_g,'Sub Factory'
Tr3EsurgHqGPTXwAfjZ04Q,'Asahi Bakery'
ylbKNp9sLAks2N-WtssaKQ,'National Bank of Arizona'
o2p8nFkKcIS3VsfbORBIZw,'Old Navy Clothing'
XzR49vhfm5ugcPJ3x_c2KQ,'A & J Chicago Style Bar-B-Q'
GrGHVKec258eN1_gtJwS1w,'Michaels'
s8KRwTTrQDSKrS3hOjwYLw,'CJ's Talley's Pub'
18TUn9oiW0k0yB6lheiOvw,'TEXAZ Grill'
_y7fd5kvoD0bVc6sgOoEGA,'PetSmart'
xAVAqgpZOYYvP4BtfUInsA,'Cold Stone Creamery'
ntJAKLAq0cXzzdFgPoo0Iw,'Harvey's Wineburger'
LOZlay4IkUpEtbdHZWReNA,'Frost Appliance'
rO1BrNjNKcbPlyAdhjGTiw,'Goodwill of Central Arizona'
qPfX87VuYeBMgM2B0Zr1hQ,'Town & Country Shopping Center'
tGMVUhYaFc5oKYLXFPAOSw,'Century Branch Library'
OT0gFIAr_c-d3i-IQ6TZQg,'Baja Fresh Mexican Grill'
p2rwsM4zoQ32jeybGYPT-A,'Phoenix Indian Medical Center'
c0RSs2KYK5Y-ZlSrNq9LyA,'Moto Sushi'
TGb6D6zmx1KP4aDDH5Aihw,'Starbucks Coffee'
u8bQvtkVa5lW-SNwRLH6Vg,'Cost Plus World Market'
Qbt8Y1Ra3RDtHPUyW7no5w,'Walgreens'
iGa98QSv71j77cxffwjGyQ,'Tiffany's Nail Salon'
YxxXnSP8jXGWWL7vnTQRdg,'Poochie's Pet Grooming'
BHFBi9eEQqzh8QaUYyngjQ,'Ulta Salon Cosmetics & Fragrance'
Tk2dSL0TwQeI_zNJmb442A,'Luke's of Chicago's'
GpK9MeUjEd7rwhejG2ykww,'5 & Diner'
Mq4W0508ZwUHN7nWND7dqw,'Colonnade Gardens Apartments'
BUL_RnfnXoOhMYvLUYJn7w,'Holy Trinity Greek Orthodox Cathedral'
XTe76gbHIFkPvHuaU4SS6w,'Fins & Friends'
hBk6L5mFMpI3RrbfRKBbpA,'Payless Shoe Source'
Ws7LLesA9z_E1I9HVqbedw,'Pinnacle Towne Center'
74NT13vpDleoNrkxQdEpsQ,'McDonald's'
